id	text	source	keyword_cat	ws_label	gpt_label	llama_label	tier	majority_label	agree_count	ws_confidence
7128	كفارة ياخ لكن انت محتاج تنوم عشان الكوفيد دا	old_twitter	religious_sectarian	HATE	OFFENSIVE	NEUTRAL	3	NO_MAJORITY	0	0.671
7134	ولاية خراسان بتوفيق الله تعالى، استهدف جنود الخلافة ضابطا في الشرطة الباكستانية المرتدة في قرية متهرا بمدينة بيشاور ، بالاسلحة الرشاشة، ما ادى لمقتله، ولله الحمد	war_corpus	religious_sectarian	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
7149	تنعي غرفة طوارئ الجريف غرب العضوة سهام حسن مصطفى التي تم اغتيالها مساء امس برصاصتين في الراس والصدر داخل منزلها من قبل مليشيا الدعم السريع وقد تم اطلاق الرصاص عليها عبر شباك منزلها اثناء مقاومتها ومحاولتها حماية نفسها واسرتها ورفضها فتح باب المنزل	war_corpus	profanity	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
7177	يجي شعب واعي زي الجزائر و يسقطها.. يجي شعب واعي زي فرنسا و ينتصر... يجي شعب زي اثيوبيا و يغير بلدو.. المتائج ما دايماً دول متدمره النتائج مرات دول مزدهره و نتطوره #تسقط_بس و وقت المراهقين و الشباب ديل ما مخوفنكم ما تفتحو الجامعات #موكب6ابريل	old_twitter	revolution_terms	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
7178	قواتنا نجحت في القبض على مرتزقة وخونة الوطن وشبكة من المتعاونين المتورطين في تهريب الادوية والمواد الغذائية عبر كبري كوستي لن نتساهل مع كل من تسول له نفسه العبث بامن الوطن هذه الضربات تؤكد يقظة ابطالنا حماية الوطن وتامين احتياجات المواطنين من المتلاعبين والمتامرين	war_corpus	hate_political	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	0.528
7221	ابناء بانت. موثق له عندما قاد بعنف ووحشيه قمع مظاهرة يناير في شارع الجمهورية. #جرائم_الانقاذ #لن_ننسى_لن_نغفر #مدن_السودان_تنتفض	old_twitter	revolution_terms	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
7228	يا زول اقسم باللة انا حياتي ما كرهت حزب او اتجاه سياسي اكتر من الكيزان وعمري م انضميت ل حزب سياسي ولا عمري م انضميت لقوى نظامية	war_corpus	hate_political	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
7234	الله اكبر قواتنا الباسلة، بعد السيطرة على دردوق، الان في مواجهات قوية ضد مرتزقة المليشيا بمحاور شرق النيل الحاج يوسف والوادي نفذت ضربات جوية دقيقة دمرت تجمعاتهم واوكارهم في سوق قندهار النصر لقواتنا المسلحة باذن الله نصر من الله وفتح قريب	war_corpus	violence_incitement	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
7287	امام الجيش والشرطه اصدار بيان باسماء وعدد المعتقلين ومكان احتجازهم واطلاق سراحهم فورآ اداره البلد بنهج داعش سيدفع ثمنه الجميع ولا احد ضيف علي الاخر في الحياة او الارض لااحد يملك حق الاحتجاز دون تهمه رسميه وخارج السجن العام #مدن_السودان_تنتفض #مدنية_قرار_الشعب #تسقط_بس	old_twitter	profanity	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
7292	هكذا سيكون مصير كل من يكون خادم لي ملاقيط المستعمر ودولة ٥٦	war_corpus	threats	NEUTRAL	HATE	OFFENSIVE	3	NO_MAJORITY	0	0.0
7294	نسور الجو تدمر وكر به عتاد و اليات و افراد بمصنع سيقا ببحري قبل قليل بل يا ساحبي	war_corpus	profanity	NEUTRAL	HATE	OFFENSIVE	3	NO_MAJORITY	0	1.0
7296	عندما طلع الشاعر وظل يهتف تسقط بس كان عقلاء الأمة خائفون لعدم جاهزية اى حزب لتولى مقاليد الحكم.. وبدأت هذه الحقيقة تظهر بوضوح عندما قال لهم المجلس العسكري شكلو حكومتكم. إلى الان يتلولون لانهم بالواضح لايملكون شئ سوي توصيف طرقات العاصمة المثلثة.هذا المعني الحقيقي ل	old_twitter	violence_incitement	HATE	NEUTRAL	OFFENSIVE	3	NO_MAJORITY	0	1.0
7297	الطريق الي مدني الحاج عبدالله مهلة الطلحة الكمر الجعليين وماشين في السكة نمد نصر من الله وفتح قريب	war_corpus	hate_tribal	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
7314	هوي مسيرية شنو مع جيش	war_corpus	hate_tribal	NEUTRAL	HATE	OFFENSIVE	3	NO_MAJORITY	0	0.0
7318	اليس هذا الذي تدعوه مولانا مطلوب لمحكمة الجنايات الدولية والبشير كذلك #تسقط__بس	old_twitter	revolution_terms	NEUTRAL	HATE	OFFENSIVE	3	NO_MAJORITY	0	0.0
7324	#مدن_السودان_تنتفض ياليتهم.! وبنفس قوة بطشهم بالأبرياء بطشوا بمن سرق الرغيف من الجياع أو ليتهم وبنفس نهمتهم على سفك الدماء إسترجعوا شبرا" من الوطن المضاع! #تسقط_بس	old_twitter	revolution_terms	NEUTRAL	HATE	OFFENSIVE	3	NO_MAJORITY	0	0.0
7337	الهجوم الانغماسي من قبل جنود الدولة الاسلامية على تجمع المرتدين في ايران	war_corpus	religious_sectarian	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	0.617
7353	امدر الان مقتل 11 مرتزق وتدمير عربتان نصر من الله وفتح قريب	war_corpus	hate_political	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
7433	وفي الدفاع ستكون السودان العالمية والوطنية وجامعة مأمون حميدة وحماية العرين لجامعة التقانه تناوبا مع امدرمان الاسلاميه افتحو الجامعات دي عشان تشوفو البل الثوري اقصد المد الثوري ح يكون كيف ح تسقط يا اوغاد #تسقط_بس #موكب_14مارس	old_twitter	humanitarian	NEUTRAL	HATE	OFFENSIVE	3	NO_MAJORITY	0	1.0
7438	الناس دي مالها جادة كدة ماقلت يوم يومين بجوطو ويسكتو #تسقط_بس	old_twitter	revolution_terms	NEUTRAL	HATE	OFFENSIVE	3	NO_MAJORITY	0	0.0
7450	من اهدافي اني اتزوج لي بنت متعلمة ومثقفة وعندها تلاتة لغات على الاقل علشان لمن تخش المطبخ تعرف تقرا لأكلات الكفار وتطبخ لي..	old_twitter	religious_sectarian	HATE	OFFENSIVE	NEUTRAL	3	NO_MAJORITY	0	0.671
7459	بمناسبة عيد الأم ، نعتذر لكل ام تعبت و ربت و في الآخر ولدها طلع كوز #موكب21مارس #تسقط_بس #مدن_السودن_تنتفض	old_twitter	hate_political	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
7466	كيف تطلب صور العيد من الشخص المعين؟ بطريقة تحفظ كرامتك و ماتكون مثير للشفقة	war_corpus	violence_incitement	HATE	NEUTRAL	OFFENSIVE	3	NO_MAJORITY	0	1.0
7468	زﻟﺰﻝ و الطلقة م بتقتل بقتل سكات الزول #تسقط_بس #حنبنيهو #موكب_28_مارس	old_twitter	violence_reporting	NEUTRAL	HATE	OFFENSIVE	3	NO_MAJORITY	0	1.0
7479	مصيبه الفي الهوا ده ينزل في ناس ولا ليهم علاقه بالحاصل	old_twitter	random_no_keyword	NEUTRAL	HATE	OFFENSIVE	3	NO_MAJORITY	0	0.0
7524	الاشاوس يتقدمون في تحرير النيل الابيض والجزيرة ويتحدون فلول ومليشيا المجرم البرهان في الخرطوم The brave RSF forces continue their advance in the liberation of White Nile and Gezira challenging the SAF militia and their allied remnants in Khartoum معركة_الديمقراطية حراس_الثورة_المجيدة	war_corpus	hate_political	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
7538	بالله منشن لصلاح قوش ضروري هنا.. #تسقط_بس #مدن_السودان_تنتفض	old_twitter	revolution_terms	NEUTRAL	HATE	OFFENSIVE	3	NO_MAJORITY	0	1.0
7541	هنا الانبراش واجب وطني تسقط بس اليوم العصيان	old_twitter	revolution_terms	NEUTRAL	HATE	OFFENSIVE	3	NO_MAJORITY	0	1.0
7562	اول رد شعبي على الرباعية 3،200 مستنفر يؤدون القسم دفاعا للدين والعرض والوطن كل السودان حا اجي الغرب جنجا ما ينوم ماشين_الفاشر_نفك_حصار_السودان نتلاقى_في_الفاشر	war_corpus	violence_reporting	OFFENSIVE	NEUTRAL	HATE	3	NO_MAJORITY	0	1.0
7574	تجمع المهنيين وقوي الحرية والتغيير المجلس العسكري يطلب مواجهة في تكذيبكم الاتفاق معه علي فتح الطرقات في شئ غير مفهوم حميدتي لا يعرف تمليس الكلام يتحدث بعفوية كبيرة والمؤتمر الصحفي فيه كثير من التنازل والتسامح مع المعتصمين والمواطنين أين المشكلة يا تجمع؟؟ #لم_تسقط_بعد #تسقط_بس	old_twitter	revolution_terms	NEUTRAL	HATE	OFFENSIVE	3	NO_MAJORITY	0	0.0
7590	صباح الخير تاني من مكان تاني جيش_واحد_شعب_واحد دحر_المليشيا معركة_الكرامة	war_corpus	violence_reporting	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
7610	الرابط بيناتهم انو الاتنين حتشيلهم	old_twitter	random_no_keyword	NEUTRAL	OFFENSIVE	HATE	3	NO_MAJORITY	0	1.0
7615	حُب شديييييد فولو حنتلاقى #تسقط_بس	old_twitter	revolution_terms	NEUTRAL	HATE	OFFENSIVE	3	NO_MAJORITY	0	1.0
7618	انا دايرك انت بس لله دركم امن_ياجن جهاز المخابرات العامة معركة_الكرامة	war_corpus	violence_reporting	NEUTRAL	HATE	OFFENSIVE	3	NO_MAJORITY	0	1.0
7619	مرحلة خراج الروح نهاية الدعم السريع يكتبها التاريخ باوضح الخطوط	war_corpus	profanity	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
7627	ايحسب ان لن يقدر عليه احد البلد ٥ صدق الله العظيم بيان حول اجازة قانون تفكيك نظام الانقاذ جماهير شعبنا الابي يا شعبا مسالم يا حر الارادة وكتين تصادم بروقك تضوي ورعودك تدوي ورياحك تقصقص رقاب المظالم قانون_تفكيك_دوله_التمكين	war_corpus	hate_political	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
7634	لانهم واقفين مع الشعب ومع الحق ضد ضد الكيزان والمجرمين الدمرو بلدنا	war_corpus	violence_incitement	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
7681	عشان مسخن ومشاوير وعرق وديني طلع	old_twitter	random_no_keyword	NEUTRAL	HATE	OFFENSIVE	3	NO_MAJORITY	0	1.0
7693	انت مهول الشغله شديد ما تفتكر الفساد ده كلو سرقه واي زول في اي مؤسسه بسرق! بالعكس هي سوء ادارة في المقام الاول	old_twitter	violence_incitement	HATE	NEUTRAL	OFFENSIVE	3	NO_MAJORITY	0	1.0
7701	يلا فتكم بي عافيه نتلاقى بعدين في نكات ونرجع مجانين انثى_مجنونه_جنترااااااا	war_corpus	violence_incitement	HATE	NEUTRAL	OFFENSIVE	3	NO_MAJORITY	0	1.0
7722	بالله دي دولة مدنية ولا علمانية؟ الرئيس عسكري ونائبه عسكري وكل الولاة عساكر ومعتمد الخرطوم عسكري ومفاوض ملف السلام عسكري وين المدنية؟؟؟؟؟؟؟؟؟ افتكر في زمن المخلوع كانت اكثر مدنية من الان	war_corpus	religious_sectarian	HATE	NEUTRAL	OFFENSIVE	3	NO_MAJORITY	0	1.0
7726	ولاية غرب افريقية بتوفيق الله تعالى، استهدف جنود الخلافة معسكرا للجيش النيجيري المرتد، في بلدة غونيري بمنطقة يوبي امس، بقذيفة مدفعية وقذيفة هاون، وكانت الاصابة محققة، ولله الحمد	war_corpus	religious_sectarian	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	0.772
7728	خلونا من ايران والمنطقة المشتعلة نيالا ولعت ليلة سوداء على المليشيا اغتيالات وتصفيات لعشرات القادة والمرتزقة واصابة قادة بارزين مقتل ابن ناظر الحمر زلزل الصفوف	war_corpus	hate_political	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
7732	الحركة الشعبية بقيادة اللواء عبد الباقي قرفة تعلن الانضمام لقوات الدعم بعدد 25 الف مقاتل وتدعو ابناء النوبة للانحياز لخيار الشعب	war_corpus	hate_tribal	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
7742	هيمنة هذا هدفهم هذه غايتهم ومن يقيمون معهم تحالفات في المنطقة فهؤلاء عملاء لهم لا اكثر	war_corpus	hate_political	OFFENSIVE	NEUTRAL	HATE	3	NO_MAJORITY	0	1.0
7751	"بوتفليقة" رغم تاريخه العريق ادرك ان الزمن قد تجاوزه فاستقال أما "بلوي فليقة" الذي اتت به صدف التاريخ فانه يصر على ان يقود حملة لإنقاذ البلاد من الإنقاذ #تسقط_بس #مدن_السودان_تنتفض	old_twitter	profanity	NEUTRAL	HATE	OFFENSIVE	3	NO_MAJORITY	0	0.0
7763	حكومة الجوع تسقط بس ولحس الكوع تسقط بس حكومة العسكر تسقط بس الما بتتشكر تسقط بس	old_twitter	revolution_terms	NEUTRAL	HATE	OFFENSIVE	3	NO_MAJORITY	0	1.0
7771	تجمع الصيادلة المهنيين بيان قابيل يا قابيل عبثا تفجر هذا الجبين عبثا تهشم هذي الضلوع فالامنيات السابحات على دمي المسفوك خبثا لن تموت وتحتضر هي جذوة في صدر ثائر لن يدرك الركوع لها سبيل مجزرة17نوفمبر 17 نوفمبر 2021	war_corpus	neutral_news	NEUTRAL	HATE	OFFENSIVE	3	NO_MAJORITY	0	0.892
7779	دي ياها داتها خوة الشلاليف يا جادو لكن نحن كناس قاعدين ساي نرابط الكفاح مع بعض لو انت رضيت يعني	old_twitter	hate_tribal	HATE	NEUTRAL	OFFENSIVE	3	NO_MAJORITY	0	1.0
7786	بابنوسة الصمود _ تم بحمد الله تدمير منصة مسيرات في المحور الغربي وتدمير واستلام ٤٦ عربية وهلاك اكتر من ٣١٧ من ضمنهم القائد خلا عباس جاد الرب القائد خلا عبد الرحمن الناير القائد خلا احمد محمد رامبو زايلي ونعيمكي زايل نصر من الله وفتح قريب بابنوسة	war_corpus	hate_tribal	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
7805	قوات الدعم السريع نجدد عدم اعترافنا بقرار الحكومة واعلانها بدء اجراءات معيبة لتغيير العملة ضمن مخطط لافقار ملايين السودانيين وتحويل اموالهم لدعم المجهود الحربي للحركة الاسلامية ومنو اتو شان تعترفوا خلاص النهبتو ده خلو معاكم وولعو بيهو الفحم	war_corpus	violence_reporting	NEUTRAL	HATE	OFFENSIVE	3	NO_MAJORITY	0	1.0
7806	نصب المشانق علي فروع الاشجار ستدفع الجميع لتحسس رقابهم وسيفكر الكوز الف مره قبل فعل اي شي لولا تجمع المهنيين السودانيين الذي ارسي فقه السلميه لصنعنا لتقرب الشعب السوداني الي الارض وفكره الوطن بدماء الكيزان #حنبنيهو #السودان #مدن_السودان_تنتفض	old_twitter	hate_political	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
7816	الرد دا محفظنو للناس الخانقين كلهم ولا شنو	old_twitter	random_no_keyword	NEUTRAL	OFFENSIVE	HATE	3	NO_MAJORITY	0	1.0
7843	البت البتغني في النيل الأزرق دي إن شاء الله تموت هسة	old_twitter	hate_tribal	NEUTRAL	HATE	OFFENSIVE	3	NO_MAJORITY	0	1.0
7856	اي مرتزق ما طلع من الجزيرة في ظرف 48 ساعه اهلو يقنعو منو والله جد نصر من الله وفتح قريب	war_corpus	hate_political	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
7860	#تسقط_بس الواجب مسؤولية الجميع و التاريخ لا يرحم #سودان_بدون_كيزان #سودان_جديد	old_twitter	hate_political	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
7864	قناة زول+مؤتمر الشعبي+ مؤتمر الوطني= قطر وضد السعودية والإمارات قناة زول اتجاهها اسلامي كيزاني، لابس ثوب الاعلام ومنتحل شخصية الثائر #تسقط_بس #مليونيات_السلطة_المدنية #مدن_السودان_تنتفض	old_twitter	hate_political	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	0.717
7886	البرهان من كافوري دبلوا ليهم وتلتوا ليهم	war_corpus	profanity	NEUTRAL	OFFENSIVE	HATE	3	NO_MAJORITY	0	0.0
7891	شوف الدعامة المرتزقة بعد نهبوا قروشنا وعرباتنا رجعوا بلادهم وحرقوا الجواز السودانى الاستخرجته ليهم قوات الدعم السريع تابع قناة القوات المسلحة السودانية	war_corpus	hate_political	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
7906	عناصر من الدعم السريع يتناوبون على اغتصاب امراة حامل تحت تهديد السلاح السودان اليوم_نيوز عاجل اليوم نيوز نافذتك على اخر الاخبار والمستجدات	war_corpus	neutral_news	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	0.598
7910	تسقط بس قبيل خشيت في موكب سغيرون كده في جبره طوالي بقي كبير الناس دي الله أعلم تلتزم بي جدول المهنيين تاني خرمه شديده	old_twitter	revolution_terms	NEUTRAL	HATE	OFFENSIVE	3	NO_MAJORITY	0	1.0
7917	تقديم جرائم المال على جرائم القتل والاغتصاب والاعتداءات اللا-انسانية هو ادعى بأن يجعل من النيابة العامة ليست أهلا لتحقيق العدالة.. ومما لا شك فيه أن الشعب السوداني يسعى باسقاط المجلس الذي اعترف بجرمه على لسان ناطقه الرسمي.. #العداله_الدوليه_للمجزره مطلب شعب #مظاهرات18يونيو	old_twitter	revolution_terms	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
7919	اشاوس الفاشر جاهزون للتصدي لاي هجوم من قبل مرتزقة الحركات بالمحور الشمال الشرقي RSF in al Fashir declares their readiness to counter any attacks launched by the mercenary movements in north east axes معركة_الديمقراطية حراس_الثورة_المجيدة	war_corpus	violence_reporting	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
7923	أن شالله طوالي تغزو فيهو وما تمرقو” #الله_يكرمكم	old_twitter	random_no_keyword	NEUTRAL	HATE	OFFENSIVE	3	NO_MAJORITY	0	1.0
7924	ممكن تكوون علاقتنا سلام بس لكن دا م بمنع انك لو جيتي مارة جمبي وانا م شفتك وانتي شفتيني تسلمي	old_twitter	violence_incitement	HATE	NEUTRAL	OFFENSIVE	3	NO_MAJORITY	0	1.0
7927	ياخ ان شاء الله قبل المسيح ما يتولد زاتو دا ما مبرر لوجودها لا قبل الاعتصام لا حسا! وحسا الوضع بقى مهدد اكتر بوجودها ف ليه ياخ نخليها	old_twitter	revolution_terms	NEUTRAL	OFFENSIVE	HATE	3	NO_MAJORITY	0	1.0
7944	اين وصل خيط مصحفك ؟ اتراه ينتقل ام اصابه الهجران ويبقى السؤال المحزن هل لديك مصحف خاص كما لديك هاتف خاص	war_corpus	violence_incitement	HATE	NEUTRAL	OFFENSIVE	3	NO_MAJORITY	0	1.0
7981	والله يا جماعه انا شايف انو لو انت بتكره زول قاعد في حياتك تعال طوالي قول ليهو يا انسان انا وقفتك لكن مافي داعي تختلق مشاكل من مافي وتعمل تصرفات ما بتليق بيك ولا بتليق بمكانتك عند الزول دا عشان تكرهو فيك بالغصب	old_twitter	violence_incitement	HATE	NEUTRAL	OFFENSIVE	3	NO_MAJORITY	0	1.0
7984	ايقونة الثوره برا الاء صلاح برا زفت واقف قدام الموت وتجي واحده لابسه ليها حلق في وتوب ابيض في نهاية الثوره وتسرق الأيقونة لو قلعت التوب دا ساي تاني ما في زول بعرفا #تسقط_بس	old_twitter	revolution_terms	NEUTRAL	HATE	OFFENSIVE	3	NO_MAJORITY	0	1.0
7991	اكيد لا! لانو لو حنتحاسب على احلامنا الناس دي كلها حتخش النار!!	old_twitter	random_no_keyword	NEUTRAL	HATE	OFFENSIVE	3	NO_MAJORITY	0	0.0
8010	الرساله دي من واحد دعامي العمل الخاص نار وشرار جيش_واحد_شعب_واحد دحر_المليشيا معركة_الكرامة	war_corpus	hate_political	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
8014	#مدن_السودان_تنتفض #مليونيه30يونيو نحن جند الله جند الوطن إن دعا داعي الفداء لم نخن نتحدى الموت عند المحن نشتري المجد بأغلى ثمن هذه الأرض لنافليعش سوداننا علماً بين الأمم يا بني السودان هذا رمزكم يحمل العبء ويحمي أرضكم	old_twitter	violence_reporting	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
8031	-انت مفتكر انو لمن تعمليها فولو وريتويت كتير حاتقولك بحبك... -طبعاً.	old_twitter	violence_incitement	HATE	NEUTRAL	OFFENSIVE	3	NO_MAJORITY	0	1.0
8059	الجيش يستهدف امدادات عسكرية ل المليشيا بمنطقة الزرق انضم للراى السودانى علي تلغرام عبر الرابط تابع قناتنا على واتساب	war_corpus	hate_tribal	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
8072	اعتقالات وسط اطباء و طلاب الطب في ولاية القضارف بعد وقفة احتجاجية. الاسماء: دكتور نزار عطا دوكة، محمد سليمان، البراء عبدالقادر و زين العابدين محمود، محمد البدوي، احمد محمد ابراهيم، دكتور ادريس محمد و دكتور معاذ محمد #مدن_السودان_تنتفض	old_twitter	hate_tribal	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
8116	دفارات مستفه فل داخله علي استاد المريخ. ليست دفارات كجر بل دفارات تحمل أعلام حمراء ترفرف والغنج ظاهر في عيونهم. العجب حشد الثورة وقنطرها في العرضه جنوب #تسقط_بس	old_twitter	revolution_terms	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
8153	من الجيد تكوين لجان شعبية لتنظيم الاعتصام، والمحافظة على سلامة المعتصمين، وقطع الطريق على المخربين والمندسين #السودان_الاضراب_العام #مدن_السودان_تنتفض	old_twitter	hate_political	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	0.528
8173	اشاوس الدعم السريع من داخل المدرعات يردون على ادعاءات وتضليل ابواق الفلول المهزومين معركة_الديمقراطية حراس_الثورة_المجيدة	war_corpus	violence_reporting	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
8195	خطاب السيد رئيس مجلس السيادة القائد العام للقوات المسلحة الفريق اول ركن عبدالفتاح البرهان من ودالنورة بولاية الجزيرة ٥ اغسطس ٢٠٢٥م فيديو السودان القوات_المسلحة_السودانية المقاومة_الشعبية تحت قيادة القوات المسلحة نحن في الشدة باس يتجلى حرب_الكرامة RapidSupportIsTerroristMilitia رابط الصفحة علي الفيسبوك	war_corpus	hate_tribal	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
8204	لانه حقيقة نحن ورلات بالذات قبيل	old_twitter	random_no_keyword	NEUTRAL	HATE	OFFENSIVE	3	NO_MAJORITY	0	1.0
8242	إن كان النفاق بشرا يسير بين الناس فان #حسن (طرحة) يمثله #مدن_السودان_تنتفض #تسقط_بس	old_twitter	revolution_terms	NEUTRAL	HATE	OFFENSIVE	3	NO_MAJORITY	0	0.0
8245	تدوين عشوائ علي محليه كرري الناس تخلي بالها وتاخد الساتر ربنا يلطف بالعباد ويدمر المليشيا تابعونا على الرابط قناة التلغرام _ قناة الواتساب	war_corpus	violence_incitement	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
8249	يخوانا مساعر الدولب و تهاني سمحات بس مشكلتهم كوزات	old_twitter	hate_political	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
8269	المقاومة الشعبية تقتل 7 متمردين وتستولى على تاتشر بكامل تسليحها انضم للراى السودانى علي تلغرام عبر الرابط تابع قناتنا على واتساب	war_corpus	hate_political	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
8271	خلاص يا رب يامن و بينزو و اي زول يتحشر في حياتي يتحرقو	old_twitter	violence_reporting	NEUTRAL	HATE	OFFENSIVE	3	NO_MAJORITY	0	1.0
8283	التحية لنسور الجو اليوم جغم مميز لكل تجمعات الملاقيط بدارفور	war_corpus	dehumanizing	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
8292	تشوفها في الحقيقة وتشوف صورها هنا بالجد #تسقط__بس	old_twitter	random_no_keyword	NEUTRAL	HATE	OFFENSIVE	3	NO_MAJORITY	0	1.0
8296	رمضان السنة دي مع ناس الكهرباء تحس بالمساكين و تحس بمعاناة ناس العصر الحجري #تسقط_بس و الله الكهرباء دي براها محتاجة ثورة	old_twitter	revolution_terms	NEUTRAL	HATE	OFFENSIVE	3	NO_MAJORITY	0	1.0
8305	تتزكروا لمن قالوا يوم مارس حيعملوا محكمة لأي زول كتب تسقط بس	old_twitter	revolution_terms	NEUTRAL	HATE	OFFENSIVE	3	NO_MAJORITY	0	1.0
8316	كن عينا ساهره ويدا امينه من اجل وطنك بالتبليغ عن اي اجنبي مقيم بصوره غير شرعيه للحد من انتشار الجريمه ومكافحة الخونه والعملاء الوعي_اساس_المرحله خليك_واعي الامن مسؤلية الجميع	war_corpus	profanity	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
8331	قوات الجيش السوداني تدمر مدرعة كالديوس MCAV 20 تابعة لفلول المليشيا المتمردة الارهابية بالخرطوم بحري نزلنا الفيديو ليها	war_corpus	hate_political	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
8349	و في الجياشة. الناس ديل حاكمين من سنة حفروا البحر و عندهم مصالح كتيرة مربوطة بالسلطة يعني مافي شيء بخليهم يسلموا السلطة بسهولة. لكن دا ما يعني انو نحنا نبني و نترتب عشان نقلعها منهم بفهم ونختهم في علبهم عشان تاني ما يجو متلبين	old_twitter	random_no_keyword	NEUTRAL	HATE	OFFENSIVE	3	NO_MAJORITY	0	1.0
8368	لي يفرغوا ليهم عشان نحنا مافي مش اخساء	old_twitter	random_no_keyword	NEUTRAL	HATE	OFFENSIVE	3	NO_MAJORITY	0	1.0
8393	بحري تحييد قائد المنطقة في الشعبية التابع للجنجا بحمد الله	war_corpus	profanity	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
8395	#اطردوا_الوزير_المصري #البشير أهل الشمالية شهدوا #الدرع_الأزرق ومصنع كريمة الذي ينتج الكاتشاب النظيفة والغير ملوثة من طماطم معفنة ومدودة	old_twitter	violence_incitement	HATE	OFFENSIVE	NEUTRAL	3	NO_MAJORITY	0	1.0
8403	رمضان أحلى في الإعتصام.. #تسقط_بس #مواكب_مابتتراجع_تاني #يسقطوا_بس	old_twitter	revolution_terms	NEUTRAL	HATE	OFFENSIVE	3	NO_MAJORITY	0	1.0
8415	قال تعالي ولما برزوا لجالوت وجنوده قالوا ربنا افرغ علينا صبرا وثبت اقدامنا وانصرنا على القوم الكافرين ٢٥٠ البقرة اللهم نصرا عاجلا وفرجا قريبا	war_corpus	religious_sectarian	OFFENSIVE	NEUTRAL	HATE	3	NO_MAJORITY	0	0.709
8416	ليه بتتنمروا على ناس ما أذوكم بأي طريقة بس لمجرد انهم مختلفين عنكم؟ و بعد ده بكل قوة عين و بكل تناقض بتنادوا بالحرية و السلام و العدالة؟	old_twitter	humanitarian	NEUTRAL	HATE	OFFENSIVE	3	NO_MAJORITY	0	1.0
8419	تفاوض منو؟ملاقيط زي ديل ما استحلوا حرمات مواطنين ابرياء عزل؟ حك بس لاخر مليشي مرتزق ابن حرام	war_corpus	hate_political	NEUTRAL	HATE	OFFENSIVE	3	NO_MAJORITY	0	0.576
