id	text	source	keyword_cat	ws_label	gpt_label	llama_label	tier	majority_label	agree_count	ws_confidence
6404	عليه افضل الصلاة و اتم التسليم	war_corpus	random_no_keyword	NEUTRAL	NEUTRAL	NEUTRAL	1	NEUTRAL	3	1.0
6405	معليش ياعبدو ربنا عالم بالقلوب وحده كان حقد ولا قعد اهو ايام وعدت وربنا لاعادها بركة البراريق والكلام البنشف الريق والقروش الكتيرة البتعدل الطريق	old_twitter	hate_tribal	OFFENSIVE	NEUTRAL	HATE	3	NO_MAJORITY	0	1.0
6406	_ ديوان الزكاة الاتحادي بالسودان يعلن عن تحديد النصاب الشرعي لزكاة الاموال للعام 1445هجرية بمبلغ 4 853 500 جنيه	war_corpus	violence_incitement	HATE	NEUTRAL	NEUTRAL	2	NEUTRAL	2	1.0
6407	بعد الشائعة التي روجتها الميليشيات حول هروبه مرتديا طرحة نسائية، ظهر الجنرال بالقوة المشتركة انور دوده ليكذب هذه المزاعم مؤكدا بثقة نحن لسنا من الرجال الذين يلبسون الطرح، ولن نخرج من الفاشر الا منتصرين او مستشهدين	war_corpus	religious_sectarian	OFFENSIVE	HATE	OFFENSIVE	2	OFFENSIVE	2	1.0
6408	هي بطوله وديه لكن بتديك فكره ظريفه عن شكل التيم وممكن يعمل شنو في الموسم لي قدام	old_twitter	random_no_keyword	NEUTRAL	NEUTRAL	OFFENSIVE	2	NEUTRAL	2	1.0
6409	حشدت المليشا عتادها وشنت هجوم علي المدرعات بثبات الرجال وعزيمه الابطال تم صد الهجوم وجغم المليشيا وتغنيم عتادهم وعرد من عرد الدروع	war_corpus	violence_reporting	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
6410	تبا لاصحاب النفوس المريضه (بصوت محمد سيد حاج)	old_twitter	random_no_keyword	NEUTRAL	OFFENSIVE	OFFENSIVE	2	OFFENSIVE	2	1.0
6411	خيار الشعب حريه سلام عداله حياة #تسقط_بس #اعتصام_القياده_العامه_مستمر	old_twitter	humanitarian	NEUTRAL	HATE	NEUTRAL	2	NEUTRAL	2	0.723
6412	ليس هناك احد يمتلك حياة كاملة ولا قلبا خاليا ولكن هناك من يدعو الله ثم يتوكل ويبتسم	war_corpus	random_no_keyword	NEUTRAL	NEUTRAL	NEUTRAL	1	NEUTRAL	3	0.0
6413	تعز علينا فلسطين، تعز علينا احزانها اللهم ان في افئدتنا غصة تخفى عن الناس ولا تخفى عليك، اللهم انصر اخواننا في فلسطين واجعل نار القصف على اليهود حراقة ؛ اللهم استودعناك فلسطين واهلها، سماءها وارضها، رجالها ونساءها، اطفالها وشبابها، وكل شبر فيها اللهم يارب المستضعفين سلم سلم المستضعفين هناك	war_corpus	violence_reporting	NEUTRAL	HATE	HATE	2	HATE	2	1.0
6414	عبد العزيز عبد الله عبد العزيز رئيس اللجنة هاشم خضر الزاكي الأمين العام للجنة	old_twitter	hate_tribal	OFFENSIVE	NEUTRAL	NEUTRAL	2	NEUTRAL	2	1.0
6415	مقتل قائد شعبة الإستخبارات العسكرية باللواء مشاة بمحلية كبكابية ولاية شمال #دارفور بالسودان على يد احد المسلحين بمستشفى كبكابية.	old_twitter	revolution_terms	NEUTRAL	NEUTRAL	NEUTRAL	1	NEUTRAL	3	0.723
6416	ادونا موية واكل "زوادة" وطلعنا لوجهتنا ووصلنا الحمدلله سالمين ولمبة الجاز مولعة ،قضينا ليلتنا هناك وتاني يوم راجعين الخرطوم ،قلت ليهم مابسافر بدون دليل وفعلا ركب معانا واحد من الشركة وصلنا لحدي ابوحمد. مناطق التعدين التقليدي دى فيها قصص عن الموت عطشا وجوعا تفطر القلب	old_twitter	humanitarian	NEUTRAL	NEUTRAL	NEUTRAL	1	NEUTRAL	3	1.0
6417	الجيلي ضربة استباقية للجنجا تدمير ٨ عربات وهلا ك العشرات ڪاڪي_اخضر جيش_واحد_شعب_واحد الجيش_صاحي معرڪة_الڪرامة انهاء_التمرد الخرطوم_مقبرة_الجنجويد	war_corpus	hate_tribal	HATE	HATE	HATE	1	HATE	3	0.673
6418	;مليانه زعل من جوه ، وكأن كل الأرض فوق قلبي;.	old_telegram	random_no_keyword	NEUTRAL	NEUTRAL	NEUTRAL	1	NEUTRAL	3	0.0
6419	برشلونة يعلن مدة غياب نجم الفريق بعد اصابة الرباط الصليبي تابعنا علي تلغرام	war_corpus	religious_sectarian	NEUTRAL	NEUTRAL	NEUTRAL	1	NEUTRAL	3	1.0
6420	تتذكروا نفق السوق المركزي الامس الدعامة متصورين فيه وبستعرضو في قوتهم؟ زااااااااايييييييلي يا ولضمي دراكولا	war_corpus	hate_political	HATE	OFFENSIVE	OFFENSIVE	2	OFFENSIVE	2	1.0
6421	عااجل الفريق اول ياسر عبدالرحمن العطا مساعد القائد العام للجيش السوداني الجيش السوداني لديه المعلومات الكاملة بشان الدول التي تغزي المليشيا المتمردة	war_corpus	hate_tribal	OFFENSIVE	NEUTRAL	NEUTRAL	2	NEUTRAL	2	1.0
6422	عبدالسلام حااضر يلا تعالو اتدردقو بالدور	old_telegram	hate_tribal	OFFENSIVE	OFFENSIVE	OFFENSIVE	1	OFFENSIVE	3	0.642
6423	ياخوانا حساب تغطية مالو؟ افيدونا. #مدن_السودان_تنتفض	old_twitter	threats	NEUTRAL	NEUTRAL	NEUTRAL	1	NEUTRAL	3	1.0
6424	انتهاء جلسة التداول نلتقيكم غدا ان شاء الله صناع_السوق	war_corpus	random_no_keyword	NEUTRAL	NEUTRAL	NEUTRAL	1	NEUTRAL	3	0.0
6425	اي عاارفك بس لاززم اعمل حركاات	old_twitter	random_no_keyword	NEUTRAL	OFFENSIVE	OFFENSIVE	2	OFFENSIVE	2	1.0
6426	مصادر ميدانية متحركات الجيش بكرري تتقدم وتقترب من الالتقاء مع قوات سلاح المهندسين قوات العمل الخاص تنشر فيديوهات لقصف المسيرات وتدميرها لعدد من سيارات وارتكازات المليشيا الارهابية المتمردة ببحري وامدرمان	war_corpus	neutral_news	NEUTRAL	HATE	NEUTRAL	2	NEUTRAL	2	1.0
6427	كان الامر بكل تلك البساطة و بكل هذا التعقيد.;	old_telegram	random_no_keyword	NEUTRAL	NEUTRAL	NEUTRAL	1	NEUTRAL	3	0.0
6428	تم جغم غرفة تقنية خاصة بالتمرد يتابعون من خلالها تحركات قادتهم ويرسلون اشارات التنقل عبرها من نقطة الى نقطة المخابرات_قادرة الجيش_صاحي اخوان_الجوكر_صاحين بل_بس شارك قناة انصار القوات المسلحة السودانية علي التلغرام	war_corpus	hate_political	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
6429	استسلام مرتزقة اجانب في محور مصفاة الجيلي نصر من الله وفتح قريب الجيش_السوداني	war_corpus	hate_political	NEUTRAL	HATE	NEUTRAL	2	NEUTRAL	2	0.576
6430	سارة اعملي حسابك بضرب ليك ما بيدخل	old_twitter	threats	NEUTRAL	OFFENSIVE	OFFENSIVE	2	OFFENSIVE	2	1.0
6431	فلنكثروا من الدعاء قد يستجيب لاحدهم منا	old_twitter	random_no_keyword	NEUTRAL	NEUTRAL	OFFENSIVE	2	NEUTRAL	2	1.0
6432	اي زول بيقول ليك مدني اتسلمت ب اتفاق ولا الدعامة انسحبو ده كذاب مدني رجعت رجاااالة وحمرة عين وقنقر كي مدني موت الضان بل بس	war_corpus	violence_reporting	NEUTRAL	HATE	OFFENSIVE	3	NO_MAJORITY	0	1.0
6433	فقط ننادي باحاله الملف الي منضده الامم المتحده وفقا للبند6 استنادا علي ان الدوله عبر اجهزتها التنفيذيه الشرطه والجيش هي شريك اصيل في الجريمه ولايمكن ان تكون الحكم تدويل الملف عبر سيضع جنرالات الجيش والشرطه امام المجتمع الدولي وهذا مايخشاه العسكر #حنبنيهو #شكرا_حمدوك	old_twitter	revolution_terms	OFFENSIVE	NEUTRAL	NEUTRAL	2	NEUTRAL	2	1.0
6434	منقول من قناة معركة الكرامة المسيرات دخلت الدعامة جوة مستشفى قطر الندى بامبدة مستشفى قطر الندى مافيها غير الدعامة طردو المواطنين من المستشفى وقعدو هم تاني يوم جاتهم الانتحارية فريق_فتبينوا معركة_الكرامة الخرطوم_مقبرة_الجنجويد لا_تبيعوا_دياركم	war_corpus	hate_political	HATE	HATE	HATE	1	HATE	3	1.0
6435	لا كدة حتضيعي لي المنح المجانية	old_twitter	random_no_keyword	NEUTRAL	OFFENSIVE	OFFENSIVE	2	OFFENSIVE	2	1.0
6436	وانت بتشوف الاسرائلين وهم مقطعين وميتين وانت بتشوف الدعامة مقطعين وميتين	war_corpus	hate_political	NEUTRAL	HATE	HATE	2	HATE	2	0.0
6437	الكيزان نموذجا احسن تربيزة قمار	old_twitter	hate_political	OFFENSIVE	HATE	OFFENSIVE	2	OFFENSIVE	2	1.0
6438	قلبي دعاه حبك كيف يقدر يخالفه	old_twitter	random_no_keyword	NEUTRAL	NEUTRAL	NEUTRAL	1	NEUTRAL	3	1.0
6439	ان الاءات الثلاثة هي بوصلة تحقيق شعارات ثورة ديسمبر المجيدة ولعودة العسكر للثكنات وبناء الدولة المدنية الديمقراطية ومعالجة قضايا الانتقال وتحقيق مبدا عدم الافلات من العقاب الثلاثون من يونيو بداية لتاسيس وضع دستوري جديد يؤسس لسلطة مدنية كاملة واخراج العسكر من الحياة السياسية	war_corpus	threats	OFFENSIVE	NEUTRAL	NEUTRAL	2	NEUTRAL	2	1.0
6440	كثيرون اندسوا وراء حاجة الناس وضائقتهم فاستغلوا المظاهرات وحملوا شعار تسقطبس ارادوه ان يكون سقوطا للقيم والدين وللاخلاق والنخوةوللمروءةوالرجولة وللعفةوالكرامة.ولذلك خرج فيهم المخنثون والبويات واشباه الرجال والسفهاءوالسفيهات والساقطون والساقطات فاسدي العقيدة ومنحرفي الفطرةولكن لا.	old_twitter	hate_political	OFFENSIVE	HATE	OFFENSIVE	2	OFFENSIVE	2	1.0
6441	الوساطة السودانية حبابا بس وساطة الاتحاد الافريقي او الامم المتحدة ما حبابا، دي ما وساطة، دي عبارة عن ناس دايرين شغل و اكل عيشهم بيبقى الحفاظ على ال انا برفض تماما تكرار تجربة ميبيكي.	old_twitter	humanitarian	OFFENSIVE	NEUTRAL	NEUTRAL	2	NEUTRAL	2	0.642
6442	الموضوع مهم وحيكون ليهو اثر كبير في مواضيع التايم لاين الفترة الجاية دي كلها	old_twitter	random_no_keyword	NEUTRAL	NEUTRAL	NEUTRAL	1	NEUTRAL	3	1.0
6443	والي مدني الانايه بعد جغمنا اللليله عمل حظر تجوال من 6 لي 6 اصبر بس كلها ساعات وحتلحق خميس ابكر ونخلي الناس كلهم يتجولو في قربك يا وسخ	war_corpus	profanity	OFFENSIVE	OFFENSIVE	OFFENSIVE	1	OFFENSIVE	3	1.0
6444	اغلاق المجال الجوي الليبي لمدة ٨ ساعات	war_corpus	random_no_keyword	NEUTRAL	NEUTRAL	NEUTRAL	1	NEUTRAL	3	1.0
6445	الا ارجع لانو سعرهم اتغير اليونيكورن موجودين	old_twitter	random_no_keyword	NEUTRAL	NEUTRAL	NEUTRAL	1	NEUTRAL	3	1.0
6446	الجغمدار تدون ڪاڪي_اخضر جيش_واحد_شعب_واحد الجيش_صاحي معرڪة_الڪرامة انهاء_التمرد الخرطوم_مقبرة_الجنجويد	war_corpus	hate_political	HATE	HATE	HATE	1	HATE	3	0.673
6447	ترك حساباتنا لمعركة الكرامة حسمتها القوات المسلحة انضم للراى السودانى علي تلغرام عبر الرابط تابع قناتنا على واتساب	war_corpus	threats	OFFENSIVE	NEUTRAL	NEUTRAL	2	NEUTRAL	2	1.0
6448	صحي انا مؤدب بس عندي لسان اذا اشتغل يخليك تقعد سنتين تفتش لي قطع غيار لكرامتك	old_twitter	violence_incitement	HATE	OFFENSIVE	OFFENSIVE	2	OFFENSIVE	2	1.0
6449	أغلب تاريخ الشعراء ديل عبارة عن آثار مقطعة، مافي معلومات كافية ومتكاملة عنهم، أو على الأقل أنا ما لقيت المعلومات دي	old_twitter	violence_incitement	HATE	NEUTRAL	NEUTRAL	2	NEUTRAL	2	0.811
6450	انا بتكلم 3 لغات 1 Arabic 2 عربي 3 اللغة العربية قولوا ما شاء الله	war_corpus	random_no_keyword	NEUTRAL	NEUTRAL	NEUTRAL	1	NEUTRAL	3	0.0
6451	الشعب السوداني لدية مطالب وهو مؤمن بها وسوف يحققها بوجود تجمع المهنيين او بدونه ركوب راس بس ، حكومة مدنية انتقالية ،، محاسبة كل المفسدين من النظام البائد ومن ضمنهم المجلس العسكري تفكيك الدولة العميقة حتة حتة،، الشعب هو الحاكم الفعلي لاي دولة اذا كان واعي، #تسقط_بس #تسقط_تالت	old_twitter	revolution_terms	OFFENSIVE	HATE	NEUTRAL	3	NO_MAJORITY	0	1.0
6452	قال لي ياااااخ انتي متخلفه بتشيلي حاجه ما حقتك ليه ما جبتها ليك شايلها ليه	old_telegram	random_no_keyword	NEUTRAL	OFFENSIVE	OFFENSIVE	2	OFFENSIVE	2	1.0
6453	اول تعليق مصري على الحكومة الموازية في السودان السودان اليوم_نيوز عاجل اليوم نيوز نافذتك على اخر الاخبار والمستجدات	war_corpus	neutral_news	NEUTRAL	NEUTRAL	NEUTRAL	1	NEUTRAL	3	1.0
6454	اسع في كلام من شباب في جبرة انو عبدالحي اتكلم بميكرفون الجامع بعد صلاة العشا وقال انهم لغوا المسيرة بعد ان اكد لهم المجلس العسكري انو لا مساس بالشريعة وانهم بعد اتطمنوا على الشريعة قرروا يلغوا المسيرة	old_twitter	revolution_terms	OFFENSIVE	NEUTRAL	NEUTRAL	2	NEUTRAL	2	1.0
6455	القوي الموقعه ع اعلان الحرية التغيير مختفيه وين حزب الاصلاح وباقي الإسلاميين دوركم وين من الرد ع كلام حسين خوجلي؟؟ وحدة الصف مسؤلية القيادات قبل الشعب الولايات مهمشه شئنا ام ابينا والسبب الاول والاخير هو التجمع وتجاهلو للولايات #تسقط_بس	old_twitter	humanitarian	NEUTRAL	HATE	OFFENSIVE	3	NO_MAJORITY	0	0.723
6456	فيلم وثائقي عن قراءات من كتاب فرانز فانون المعنون "المعذبون في الأرض" الناريشن في الفيلم بصوت لورين هيل متعو نفسكم	old_twitter	random_no_keyword	NEUTRAL	NEUTRAL	NEUTRAL	1	NEUTRAL	3	0.0
6457	الله اكبر على كل من طغى وتجبر هذه_الارض_لنا نصر_الله_قواتنا_المسلحة بل_بس	war_corpus	profanity	NEUTRAL	HATE	OFFENSIVE	3	NO_MAJORITY	0	0.0
6458	بس دقيقة كده نتكلم في الحاجات المهمة مين الأهبل الفاتح خشمو الورا #البشير #تسقط_بس #موكب10مارس	old_twitter	revolution_terms	NEUTRAL	OFFENSIVE	OFFENSIVE	2	OFFENSIVE	2	1.0
6459	القون الوحيد الما بتنسي في القرن ال٢١ لحدي اسي بالنسبة لي جماهير مانشستر	old_twitter	random_no_keyword	NEUTRAL	NEUTRAL	OFFENSIVE	2	NEUTRAL	2	0.0
6460	الجزارين اباطرة العمل الخاص كابوس المتمردين ستضيق بكم الخرطوم بما رحبت تمشيط جنوب امدرمان لن تستطيع النوم يا عزيزى وكذلك ولن تستطع الهرب اهرب ان استطعت لذلك سبيلا لا ولم ولن تستطع نصرة_الجيش_السوداني	war_corpus	hate_political	NEUTRAL	HATE	HATE	2	HATE	2	1.0
6461	أبشرك يا محمد عبده حتى الُقبلة أصبحت ما تكفي و من الآلام ما تشفي	old_twitter	hate_tribal	OFFENSIVE	NEUTRAL	OFFENSIVE	2	OFFENSIVE	2	1.0
6462	القطار الرابع لعودة السودانيين من مصر في رحلة الاخوة ووداع الورود تفاصيل الخبر على الرابط اخبار_السودان السودان_الان السودان عاجل السودان_اليوم الراي_السوداني الاخبار_العاجلة تابعنا على تيلجرام	war_corpus	neutral_news	NEUTRAL	NEUTRAL	NEUTRAL	1	NEUTRAL	3	1.0
6463	شباب شباب اذا ماف هاشتاق #سودانية_بنكهة_التوب ما دايرين اي هاشتاق #سوداني_بنكهة_الجلابية لمتين نقدم السبت وماف اي أحد	old_twitter	random_no_keyword	NEUTRAL	OFFENSIVE	OFFENSIVE	2	OFFENSIVE	2	1.0
6464	شوف لمن تقاتل بشرف واخلاق المقاومه لا تاسر امرا ولا طفل ولا كبير في السن	war_corpus	random_no_keyword	NEUTRAL	NEUTRAL	OFFENSIVE	2	NEUTRAL	2	0.0
6465	إن الله إذا أحب عبداً كشف له حقيقة من حوله.	old_twitter	hate_tribal	OFFENSIVE	NEUTRAL	NEUTRAL	2	NEUTRAL	2	1.0
6466	شعب منافق بس لكن تاني البلوكات	old_twitter	religious_sectarian	OFFENSIVE	HATE	OFFENSIVE	2	OFFENSIVE	2	1.0
6467	شاهد بعد تطهير الاحياء السكنية من المرتزقة كاميرا القوات المسلحة توثق استخدام منازل المواطنين والاعيان المدنية منصات لاطلاق المدفعية ومخازن للسلاح والذخائر المرسلة من دول مساندة للتمرد امدرمان ٣ ابريل ٢٠٢٤م فيديو السودان القوات_المسلحة_السودانية	war_corpus	violence_incitement	OFFENSIVE	NEUTRAL	NEUTRAL	2	NEUTRAL	2	1.0
6468	كل زول فاكر اني م بتكلم معاهو تحديدا ، وانا تحديدا م بتكلم مع زول اصلا	war_corpus	random_no_keyword	NEUTRAL	NEUTRAL	OFFENSIVE	2	NEUTRAL	2	1.0
6469	قوات الدعم السريع بالبحر الاحمر تكرم المتفوقين في امتحانات شهادة مرحلة الاساس sudan RSF	war_corpus	profanity	OFFENSIVE	NEUTRAL	NEUTRAL	2	NEUTRAL	2	1.0
6470	العمل الخاص استلمت 2 دوشكا و فطست 6 متمردين قووووقو نااااشف النصر_المبين	war_corpus	hate_political	NEUTRAL	HATE	OFFENSIVE	3	NO_MAJORITY	0	0.0
6471	القوات المسلحة تهاجم المرتزقة بالمدفعية الخفيفة والمتوسطة والمسيرات في القصر الجمهوري والوزارات	war_corpus	profanity	OFFENSIVE	NEUTRAL	NEUTRAL	2	NEUTRAL	2	1.0
6472	في الغالب دوما الفاشل هو الذي يتم تمجيدة	old_twitter	random_no_keyword	NEUTRAL	NEUTRAL	OFFENSIVE	2	NEUTRAL	2	1.0
6473	ي رب اللي يتفاعل ع المسج د يتزوج اللي بحبه و يسافرو بره سوا	war_corpus	random_no_keyword	NEUTRAL	NEUTRAL	NEUTRAL	1	NEUTRAL	3	0.0
6474	تاني ح نشغلا ليك في شنو ياخ حزينة	old_twitter	random_no_keyword	NEUTRAL	NEUTRAL	OFFENSIVE	2	NEUTRAL	2	1.0
6475	أسعد الله صباحكم بكل خير صباح علي هديل القماري يزيل ما علق في النفس من كآبه ورهق صباحا يليق بكم كل الحب	old_twitter	random_no_keyword	NEUTRAL	NEUTRAL	NEUTRAL	1	NEUTRAL	3	0.0
6476	تويته عن شغل يوم الجمعه والناس كلها نايمه	old_twitter	random_no_keyword	NEUTRAL	NEUTRAL	NEUTRAL	1	NEUTRAL	3	1.0
6477	اول م اموت الاكاونت د لازم يكون مليان دعوات امانه عليكم وبس يعني	war_corpus	violence_reporting	NEUTRAL	NEUTRAL	OFFENSIVE	2	NEUTRAL	2	1.0
6478	رئيس مجلس السيادة يتوجه الى يوغندا بورتسودان 16 9 2023 توجه رئيس مجلس السيادة الفريق اول ركن عبد الفتاح البرهان صباح اليوم الى جمهورية يوغندا، في زيارة رسمية وسيجري رئيس المجلس، خلال الزيارة، مباحثات مع رئيس جمهورية يوغندا يوري موسفيني، تتناول مسار العلاقات الثنائية	war_corpus	hate_tribal	OFFENSIVE	NEUTRAL	NEUTRAL	2	NEUTRAL	2	1.0
6479	يا جامد انا كلمتو وانت شاهد بس براه بتهنجك #وهمي_التزريق	old_twitter	profanity	OFFENSIVE	OFFENSIVE	OFFENSIVE	1	OFFENSIVE	3	1.0
6480	يارب، رضينا بقضاك وبعطائك وبحكمتك وبتدبيرك، فأرضنا وارضى عنا يالله. يارب جبراً، يارب صبراً، يارب غنى بك وأنساً بقربك جمعة طيبة	old_twitter	violence_incitement	HATE	NEUTRAL	NEUTRAL	2	NEUTRAL	2	1.0
6481	يا ما نبحت ليكم و كلمتكم من حميدتي و قلنا ليكم ترك دا كوز و حميدتي شاري ابيتم الا اتغرقو السودان و اردتم لنا حكم العسكر لك اجد منكم الا الاذن الصماء يا اطفال نظارات البجا الان ذوقو بعض اللذي اذقتمونا	war_corpus	hate_tribal	HATE	HATE	HATE	1	HATE	3	0.97
6482	فعسَىٰ أَن تَكْرَهُوا شَيْئًا وَيَجْعَلَ اللَّهُ فِيهِ خَيْرًا كَثِيرًا	old_twitter	random_no_keyword	NEUTRAL	NEUTRAL	NEUTRAL	1	NEUTRAL	3	0.0
6483	لنا مسيرات تعلمونها جيدا تكمل مسيرات بس يا حشرات	war_corpus	dehumanizing	HATE	HATE	HATE	1	HATE	3	0.614
6484	مافي سخانه جوا المنزل و التلفون ما مهم يكون فاتح ولا لأ كلو زي بعضو و التلفزيون ما بالحيل عليهو، زعلان من قطعت الكهربا ليه ما تقدر تعرف	old_twitter	random_no_keyword	NEUTRAL	NEUTRAL	NEUTRAL	1	NEUTRAL	3	1.0
6485	منسقية النازحين واللاجئين ارتفاع الاصابات بوباء الكوليرا في دارفور، خاصة في مخيمات طويلة وجبل مرة ونيالا ، وبلغ العدد التراكمي اليومي للحالات منذ تفشي المرض 2796 حالة، بما في ذلك 52 حالة وفاة ويوجد حاليا 242 حالة في مركز العزل الصحي _انضم للمشهد السودان علي تلغرام عبر الرابط	war_corpus	dehumanizing	OFFENSIVE	NEUTRAL	NEUTRAL	2	NEUTRAL	2	1.0
6486	هذا ليس بيان رسميا بسم تجمع المهنيين	war_corpus	neutral_news	NEUTRAL	NEUTRAL	NEUTRAL	1	NEUTRAL	3	1.0
6487	شكرا للدعم شديد والله #تسقط_بس	old_twitter	revolution_terms	NEUTRAL	OFFENSIVE	NEUTRAL	2	NEUTRAL	2	1.0
6488	وييي وييييي جررري شديد يا ناس العمليات اعملو حساب البناطلين ياخوانا قالو ناس بري عاملين مسابقة #تسقط_بس	old_twitter	revolution_terms	NEUTRAL	OFFENSIVE	OFFENSIVE	2	OFFENSIVE	2	1.0
6489	اي أنتِ خليك للزي ده بس	old_twitter	random_no_keyword	NEUTRAL	OFFENSIVE	OFFENSIVE	2	OFFENSIVE	2	1.0
6490	وكدا برضو فراق الزول الكنت خاتيهو محور الكون، حيخليك تكتشف حقيقة الجمال الموجود في ناس تانين كنت خاتيهم على الهامش	old_telegram	random_no_keyword	NEUTRAL	NEUTRAL	OFFENSIVE	2	NEUTRAL	2	1.0
6491	مندوب السودان اليوم نشترط وضع السلاح لاجراء اي محادثات مع التمرد قيادة الدولة قررت تشكيل حكومة كفاءات وطنية قيادة الدولة قررت اطلاق حوار وطني شامل المواطنون يفرون من مواقع الدعم لمناطق سيطرة الجيش قوات الدعم استفادت من الهدن السابقة لتعزيز الامدادات الخرطوم_مقبرة وبل _الجنجويد	war_corpus	hate_tribal	HATE	HATE	HATE	1	HATE	3	1.0
6492	ياجماعة عمو دا لقوه ناس في الشارع وقال ضايع من اهلو ، اسمو محمد سعيد عبدالماجد ، وحاليا موجود في قسم الرياض وقالو احتمال يكون مصاب بالزهايمر لو اي زول بعرف عنو اي حاجة ياريت يتصل في الرقم دا او يمشي قسم الرياض طوالي لو بعرفو #ريتويت وفي ميزان حسناتكم	old_twitter	hate_tribal	OFFENSIVE	NEUTRAL	NEUTRAL	2	NEUTRAL	2	1.0
6493	مراسل العربية شهدي نادر يكشف هوية العناصر الاجانب الذين كانوا مع الدعم السريع و اعلن الجيش السوداني القبض عليهم بمعارك السيطرة على الخرطوم مؤخرا قناة_العربية السودان	war_corpus	violence_reporting	OFFENSIVE	NEUTRAL	NEUTRAL	2	NEUTRAL	2	1.0
6494	عصير المنقه بالليل بعمل شنو الفوائد بتاعتو شنو؟؟	old_twitter	random_no_keyword	NEUTRAL	NEUTRAL	NEUTRAL	1	NEUTRAL	3	1.0
6495	في زول برفض الشفاء يا بتي. آمين كان اول واحدة كان رقم المهم الشفاء	old_twitter	random_no_keyword	NEUTRAL	NEUTRAL	NEUTRAL	1	NEUTRAL	3	1.0
6496	محلية حلفا تزيل العشوائيات بهذه المنطقة السودان اليوم_نيوز عاجل اليوم نيوز نافذتك على اخر الاخبار والمستجدات	war_corpus	neutral_news	NEUTRAL	NEUTRAL	NEUTRAL	1	NEUTRAL	3	1.0
6497	من الغرابة بمكان أن يرى المجلس العسكري بأن بناء المتاريس فعل غير قانوني وجريمة مكتملة الأركان، وأمر لا إنساني؛ ولا يرى ذلك في عملية فض اعتصام القياده والمجزرة التي لازمته والتي لا تزال في مشاهد انتهاكات وتعدي يومي قتلا أو سحلا. #العصيان_المدني_الشامل	old_twitter	violence_reporting	NEUTRAL	HATE	OFFENSIVE	3	NO_MAJORITY	0	1.0
6498	هجوم هندي بصواريخ كروز يستهدف قاعدة عسكرية باكستانية قرب العاصمة اسلام اباد باكستان تغلق مجالها الجوي امام حركة الطيران وتتوعد برد قاسي للمتابعة	war_corpus	violence_reporting	OFFENSIVE	NEUTRAL	NEUTRAL	2	NEUTRAL	2	0.778
6499	الانسان البحقد علي جيشه وهو جزء من وطنه بحقد علي كل شي وهو اساسا بكون زول مانقي لانو وطنك زي ولدك وجناك ولو الانسان حقد علي ولده وجناه معناها انسان ماسوي جيش واحد شعب واحد النصر للقوات المسلحة السودانية ولانامت اعين الجبناء المرتزقة الماجورة	war_corpus	hate_political	OFFENSIVE	HATE	HATE	2	HATE	2	1.0
6500	إنك فقط تقول لي كيف حالك	old_telegram	random_no_keyword	NEUTRAL	NEUTRAL	NEUTRAL	1	NEUTRAL	3	1.0
6501	دعاء الْيَوْمَ و كل يوم "يا رب غبائي ما يزيد	old_twitter	random_no_keyword	NEUTRAL	OFFENSIVE	NEUTRAL	2	NEUTRAL	2	0.0
6502	٢٦ رمضان من داخل الجديد عمران حرة كما ينبغي الله اكبر الله اكبر الله اكبر الله اكبر	war_corpus	random_no_keyword	NEUTRAL	NEUTRAL	NEUTRAL	1	NEUTRAL	3	0.0
6503	صار لي شي مية سنة مشلوح بالسودان، ضجرو مني الكيزان	old_twitter	hate_political	OFFENSIVE	HATE	OFFENSIVE	2	OFFENSIVE	2	1.0
6504	محور سنار رصد ومتابعة غاندي ابراهيم الطيران الحربي يقصف تجمعات المليشيا في مصنع سكر سنار ومحيط المصنع وكمبو ام شوك نصر من الله وفتح قريب	war_corpus	neutral_news	NEUTRAL	NEUTRAL	NEUTRAL	1	NEUTRAL	3	1.0
6505	قلته لي يا وائل بديت تحبها لالا حلو هسي هي كرهتك بسببي بس والله م قصدي انا بس كنته عايز اعرف عندها شنو لكن انته براك وقعته نفسك فيها لو كنته كلمتني م كان حصل دا كلو يا الله ياخ حنيت عليك وبدا يضحك ضحكة الاشرار ديك	old_telegram	random_no_keyword	NEUTRAL	OFFENSIVE	OFFENSIVE	2	OFFENSIVE	2	1.0
6506	عبدالماجد عبدالحميد يكتب عن مقر سفير الامارات وتعاملها بانانية تابعنا علي تلغرام	war_corpus	hate_tribal	OFFENSIVE	NEUTRAL	NEUTRAL	2	NEUTRAL	2	1.0
6507	جريمة في وضح النهار ب كسلا ملثمون ينهبون المليارات ويروعون المواطنين تابعنا علي تلغرام	war_corpus	violence_reporting	NEUTRAL	NEUTRAL	OFFENSIVE	2	NEUTRAL	2	1.0
6508	مفاجاة حميدتي يتنقل بطائرة اسرائيلية السودان اليوم_نيوز عاجل اليوم نيوز نافذتك على اخر الاخبار والمستجدات	war_corpus	neutral_news	NEUTRAL	NEUTRAL	NEUTRAL	1	NEUTRAL	3	1.0
6509	مصادر قتلى وجرحى من مليشيا الدعم السريع جراء تقدم متحرك المناقل الغربي وازاحة عدد من ارتكازات المليشا المتمردة	war_corpus	neutral_news	NEUTRAL	HATE	NEUTRAL	2	NEUTRAL	2	1.0
